,sigma_a,center_a,amplitude_a,gamma_a,fwhm_a,height_a,sigma_b,center_b,amplitude_b,gamma_b,fwhm_b,height_b,sigma_g,center_g,amplitude_g,gamma_g,fwhm_g,height_g
5056,0.04532073915413104,6566.979289683939,49.12922614252702,47.07270108823728,94.14581939619892,0.3322159877023429,0.0027326687005335693,4865.4674315387365,59.26523791373389,46.53193465714691,93.06415374216127,0.4054142861007668,23.55576990881042,4343.525257087982,28.460226673595812,11.007612074416006,68.17681677659388,0.34422538788511314
5057,0.04532073915413104,6566.979289683939,49.12922614252702,47.07270108823728,94.14581939619892,0.3322159877023429,0.0027326687005335693,4865.4674315387365,59.26523791373389,46.53193465714691,93.06415374216127,0.4054142861007668,23.55576990881042,4343.525257087982,28.460226673595812,11.007612074416006,68.17681677659388,0.34422538788511314
5058,0.034881483188020646,6565.135544745386,48.93296418661847,38.895233221332646,77.79079696905416,0.40045610847028945,0.08752536041947145,4863.670014264447,65.57278833122555,40.06162737007944,80.12406878654785,0.5210064726125316,16.107785464197978,4342.670539963677,42.45175709486076,16.928850176122022,59.17379117016243,0.5356581362585929
5059,0.034881483188020646,6565.135544745386,48.93296418661847,38.895233221332646,77.79079696905416,0.40045610847028945,0.08752536041947145,4863.670014264447,65.57278833122555,40.06162737007944,80.12406878654785,0.5210064726125316,16.107785464197978,4342.670539963677,42.45175709486076,16.928850176122022,59.17379117016243,0.5356581362585929
5060,0.023274147983809446,6563.994955536009,16.385515909945227,23.484060637732618,46.96833328691686,0.22209389858006828,0.017935141637415164,4861.028661146142,24.910874700802932,32.20489177175197,64.41000981738047,0.24621648436792207,0.012633050381960498,4341.87196801662,13.971510882255245,15.642478422471706,31.28508268927645,0.2843070655408226
5061,0.056560094054391996,6563.379802385005,51.878053170952775,39.13046693060351,78.26141615864691,0.42200525563357744,0.019713817134048295,4863.008555338485,62.90689316112712,38.474832447655885,76.94992976596082,0.5204410122528869,27.446102661272832,4343.936241573561,39.725955238981385,4.816457564339272,69.93514455921947,0.5047088718620786
5062,0.03137994268631594,6564.4261307355755,55.5369638372783,45.006447650059066,90.01323511110542,0.39278718866385115,0.0029659310246676895,4863.343090120086,65.93542758609799,39.85952567579816,79.71929524205846,0.5265466153539377,21.264856656974896,4341.811540668978,42.6770631035283,12.926931214993298,65.32132169467695,0.5232264707288897
5063,0.013136476786468343,6562.529128532689,35.2839378624324,32.96184106494538,65.92389886580682,0.34073413675872155,0.02288612623509989,4861.977554831019,48.094818572540206,33.79271702562573,67.58568643100122,0.45302806496686915,0.013871230398199152,4341.44996198457,30.862390604232225,20.036196807534402,40.07254448552558,0.49030259716970515
5064,0.013136476786468343,6562.529128532689,35.2839378624324,32.96184106494538,65.92389886580682,0.34073413675872155,0.02288612623509989,4861.977554831019,48.094818572540206,33.79271702562573,67.58568643100122,0.45302806496686915,0.013871230398199152,4341.44996198457,30.862390604232225,20.036196807534402,40.07254448552558,0.49030259716970515
5065,0.0015900341888475111,6563.420966650194,32.697325405225286,30.94295105395579,61.88609117314172,0.33635711999870327,0.00011991550878942547,4860.657547199484,40.34725219466132,29.281878252426807,58.5639351918807,0.4385964979084486,3.4436533366025257,4340.445121088695,30.01531906537035,20.086868050495177,41.85664331913881,0.4627443409147636
5066,0.042328575442363015,6565.352181662677,55.75280186378868,45.77991941008377,91.56023475739718,0.38765146537426304,0.012858306470098224,4863.442151294728,69.91734612160512,41.78973675487087,83.57974030613047,0.5325561275916203,23.79975350867146,4342.535705493317,43.36184503553361,10.763090365404393,68.43995304982658,0.5242071494753784
5067,0.07914398410689971,6564.21860145016,33.1873480108542,27.30943414825344,54.61971812723472,0.38681769056817433,0.03592737346720387,4862.934145701922,45.2718762290877,34.022985825082905,68.0462922719068,0.42355100093509895,0.0037890648780680714,4341.79165284174,32.61063269388172,21.85066257757109,43.70146045063787,0.4750559133932009
5068,0.009168542802961976,6566.422611016878,47.57730645976153,36.46840240190225,72.93703420937288,0.41527253867628744,0.10042065835503822,4863.840001501754,44.41725012592245,27.618355836045595,55.237967778255324,0.5119154451128567,0.002478339424971665,4342.916855665943,35.18098944211388,19.70672937752942,39.413579938978245,0.5682554600261759
5069,0.011543911429456877,6566.746787599464,41.637720518718794,40.41622339347845,80.83270323846452,0.32793012026307083,0.009437013352009416,4863.367138509898,48.2595384928477,33.05996979102843,66.12014934640821,0.4646552023594852,15.836796096273009,4341.425403738909,32.713026757123814,14.509062890879553,55.175641545873376,0.45084223768797405
5070,0.011543911429456877,6566.746787599464,41.637720518718794,40.41622339347845,80.83270323846452,0.32793012026307083,0.009437013352009416,4863.367138509898,48.2595384928477,33.05996979102843,66.12014934640821,0.4646552023594852,15.836796096273009,4341.425403738909,32.713026757123814,14.509062890879553,55.175641545873376,0.45084223768797405
5071,0.0015137559429612146,6565.69789593055,13.006018308309475,8.69745274856979,17.394959355999667,0.47599500700891917,0.00010251776827452375,4863.092692507888,7.169153379059246,4.795484279518458,9.590997828845412,0.47586693273629416,1.209336225068136,4341.810122542562,5.063832166959386,3.4678914476497846,8.01242671112276,0.42174590268958717
5072,0.0015137559429612146,6565.69789593055,13.006018308309475,8.69745274856979,17.394959355999667,0.47599500700891917,0.00010251776827452375,4863.092692507888,7.169153379059246,4.795484279518458,9.590997828845412,0.47586693273629416,1.209336225068136,4341.810122542562,5.063832166959386,3.4678914476497846,8.01242671112276,0.42174590268958717
